time,wspd_min,wspd_max,tilt_x,tilt_y,atmp,hrh,bpr,precip,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,rain_peak_intensity,hail_peak_intensity,wndflag,rhtpflag,prcflag,wnde,wndn,wspd,wdir,compass
2026-05-29 00:32:55,2.4000000953674316,4.699999809265137,-2.563636302947998,1.8636363744735718,17.899999618530273,69.0999984741211,1008.7000122070312,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.7964189562716513,0.704028123308638,1.929449834761612,68.59946825492057,193.7454542668775
2026-05-29 00:33:55,2.4000000953674316,5.0,-2.5545454025268555,1.7999999523162842,17.899999618530273,69.0999984741211,1008.7000122070312,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.7118912226909968,0.6335346737442153,1.8253596196811919,69.69155443185174,193.75454433337362
2026-05-29 00:34:55,2.200000047683716,4.699999809265137,-2.4636361598968506,1.8181818723678589,17.899999618530273,69.0,1008.7999877929688,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.6587531807471079,0.7296876773765351,1.812155131646794,66.25524361888449,193.7727272697541
2026-05-29 00:35:55,2.4000000953674316,5.099999904632568,-2.5363638401031494,1.85454523563385,17.899999618530273,69.0999984741211,1008.7000122070312,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.5129466918510344,0.6489287414597951,1.6462430573507614,66.78467825068499,193.7545457331225
2026-05-29 00:36:55,2.4000000953674316,4.900000095367432,-2.5363636016845703,1.845454454421997,17.899999618530273,69.0999984741211,1008.7999877929688,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.8286156045469226,0.7938345546199629,1.993491492156709,66.53347783813058,193.7363641980928
2026-05-29 00:37:55,2.4000000953674316,5.099999904632568,-2.527272939682007,1.8909090757369995,17.899999618530273,69.0,1008.7999877929688,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.6383504241270794,0.6484094557338396,1.7619951573493144,68.4078416693821,193.7363641980928
2026-05-29 00:38:55,2.5999999046325684,5.699999809265137,-2.5545454025268555,1.845454454421997,17.899999618530273,69.0999984741211,1008.7000122070312,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.49453711118905,0.6393408287838684,1.6255454075698268,66.8394786698809,193.7363641980928
2026-05-29 00:39:55,2.700000047683716,4.900000095367432,-2.5090909004211426,1.8090908527374268,17.899999618530273,69.0,1008.7999877929688,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.731043521929942,0.7200993909227662,1.874847942533729,67.41310464618904,193.77272866446802
2026-05-29 00:40:55,2.4000000953674316,5.0,-2.5363636016845703,1.8727269172668457,17.899999618530273,69.0,1008.7999877929688,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.6159909332239657,0.7152755765328771,1.767214148496583,66.12469242888696,193.74545566662638
2026-05-29 00:41:55,2.4000000953674316,4.900000095367432,-2.527272939682007,1.8727269172668457,17.899999618530273,69.0999984741211,1008.7999877929688,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.7320553971224806,0.6446618045897254,1.848135476905845,69.58500117266036,193.7363641980928
