// Creator: RBR Ltd.
// Create time: 2024-06-20T18:45:36
// Instrument model firmware and serialID: RBRduo³ 1.15 233860
// Sample period: 0.5 second
// Processing history:
//	../data/SHS/233860_20240523_1657.rsk opened using pyRSKtools v1.1.1.
//	../data/SHS/233860_20240523_1657.rsk opened using pyRSKtools v1.1.1.
// 
timestamp(yyyy-mm-ddTHH:MM:ss.FFF),temperature(°C),temperature1(°C)
2024-05-23T15:22:04.000,    0.1517939621820119,    0.15014659490481108
2024-05-23T15:22:04.500,    0.1517939621820119,    0.15014659490481108
2024-05-23T15:22:05.000,    0.15167330466147178,    0.15014173710818568
2024-05-23T15:22:05.500,    0.15167330466147178,    0.15014173710818568
2024-05-23T15:22:06.000,    0.15167330466147178,    0.15014173710818568
2024-05-23T15:22:06.500,    0.15167330466147178,    0.15014173710818568
2024-05-23T15:22:07.000,    0.15162986792802258,    0.14987941583541442
2024-05-23T15:22:07.500,    0.15162986792802258,    0.14987941583541442
2024-05-23T15:22:08.000,    0.15162986792802258,    0.14987941583541442
2024-05-23T15:22:08.500,    0.15162986792802258,    0.14987941583541442
2024-05-23T15:22:09.000,    0.15183739886327885,    0.15046235131961794
2024-05-23T15:22:09.500,    0.15183739886327885,    0.15046235131961794
2024-05-23T15:22:10.000,    0.15183739886327885,    0.15046235131961794
2024-05-23T15:22:10.500,    0.15183739886327885,    0.15046235131961794
2024-05-23T15:22:11.000,    0.15207388721876214,    0.1505352180819841
2024-05-23T15:22:11.500,    0.15207388721876214,    0.1505352180819841
2024-05-23T15:22:12.000,    0.15207388721876214,    0.1505352180819841
2024-05-23T15:22:12.500,    0.15207388721876214,    0.1505352180819841
2024-05-23T15:22:13.000,    0.15200149286778242,    0.15062751592563473
2024-05-23T15:22:13.500,    0.15200149286778242,    0.15062751592563473
2024-05-23T15:22:14.000,    0.15200149286778242,    0.15062751592563473
2024-05-23T15:22:14.500,    0.15200149286778242,    0.15062751592563473
2024-05-23T15:22:15.000,    0.1519097933013427,    0.15046235131961794
2024-05-23T15:22:15.500,    0.1519097933013427,    0.15046235131961794
2024-05-23T15:22:16.000,    0.1519097933013427,    0.15046235131961794
2024-05-23T15:22:16.500,    0.1519097933013427,    0.15046235131961794
2024-05-23T15:22:17.000,    0.15177948328516777,    0.15036033778773117
2024-05-23T15:22:17.500,    0.15177948328516777,    0.15036033778773117
2024-05-23T15:22:18.000,    0.15177948328516777,    0.15036033778773117
2024-05-23T15:22:18.500,    0.15177948328516777,    0.15036033778773117
2024-05-23T15:22:19.000,    0.15176017808698816,    0.1500348655387711
2024-05-23T15:22:19.500,    0.15176017808698816,    0.1500348655387711
2024-05-23T15:22:20.000,    0.15176017808698816,    0.1500348655387711
2024-05-23T15:22:20.500,    0.15176017808698816,    0.1500348655387711
2024-05-23T15:22:21.000,    0.15193875106581345,    0.15033604884047236
2024-05-23T15:22:21.500,    0.15193875106581345,    0.15033604884047236
2024-05-23T15:22:22.000,    0.15193875106581345,    0.15033604884047236
2024-05-23T15:22:22.500,    0.15193875106581345,    0.15033604884047236
2024-05-23T15:22:23.000,    0.1517987884806189,    0.1503992000945118
2024-05-23T15:22:23.500,    0.1517987884806189,    0.1503992000945118
2024-05-23T15:22:24.000,    0.1517987884806189,    0.1503992000945118
2024-05-23T15:22:24.500,    0.1517987884806189,    0.1503992000945118
2024-05-23T15:22:25.000,    0.1519097933013427,    0.15065180482162077
2024-05-23T15:22:25.500,    0.1519097933013427,    0.15065180482162077
2024-05-23T15:22:26.000,    0.1519097933013427,    0.15065180482162077
2024-05-23T15:22:26.500,    0.1519097933013427,    0.15065180482162077
2024-05-23T15:22:27.000,    0.1516877835695709,    0.15035547999866594
2024-05-23T15:22:27.500,    0.1516877835695709,    0.15035547999866594
2024-05-23T15:22:28.000,    0.1516877835695709,    0.15035547999866594
2024-05-23T15:22:28.500,    0.1516877835695709,    0.15035547999866594
2024-05-23T15:22:29.000,    0.15165882575183787,    0.1503214754700366
